UN;PPU;FECHA;HORA;TERM;A14;A15;A16;A17;A18;A14-C1-A;A15-C1-A;A15-C1-B;A15-C1-C;A15-C2-A;A15-C3-A;A16-C1-A;A16-C1-B;A16-C1-C;A16-C2-A;A16-C3-A;A17-C1-A;A17-C1-B;A17-C1-C;A17-C2-A;A17-C3-A;A18-C1-A;A18-C1-B;A18-C1-C;A18-C2-A;A18-C2-B;A18-C3-A;A18-C4-A;OBSERVACION
U9;SHXG92;12-12-2024;11:28:17;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVL81;12-12-2024;11:33:29;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY50;12-12-2024;11:36:53;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;STHC95;17-12-2024;13:21:47;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;GRAFITI EN CABINA Y PISO SUCIO 
U9;SRVK90;17-12-2024;13:24:22;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;CABINA Y PISO SUCIO 
U9;SRVG91;17-12-2024;13:26:51;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;PISO SUCIO, CON BASURA Y CABINA DE CHOFER CON BASURA. 
U9;STHF36;17-12-2024;13:29:36;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;PISO SUCIO Y CON BASURA
U9;SRVK97;17-12-2024;13:30:29;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;PISO SUCIO , CABINA CONDUCTOR Y PASAJROS CON BASURA
U9;LBTS90;17-12-2024;13:31:59;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;BASURA EN CABINA PASAJEROS Y PISO SUCIO
U9;SRVF76;17-12-2024;13:32:53;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;PISO SUCIO , CABINA DE CHOFER Y PASAJEROS CON BASURA
U9;STHF56;17-12-2024;13:35:14;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;PISO SUCIO Y CON BASURA 
U9;FLXR92;18-12-2024;10:27:25;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;FLXR75;18-12-2024;10:27:56;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;SUCIO Y BASURA EN INTERIOR 
U9;FLXR89;18-12-2024;10:30:39;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;FLXR73;18-12-2024;10:30:46;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;SUCIO BASURA Y GRAFITI EN INTERIOR 
U9;FLXR74;18-12-2024;10:33:30;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;SUCIO Y BASURA EN INTERIOR
U9;FLXR91;18-12-2024;10:33:42;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;SHCX35;18-12-2024;11:20:24;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXF20;18-12-2024;11:24:53;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;SIN OBSERVACIONES 
U9;SHCX60;19-12-2024;12:05:42;PIE ANDINO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;USB MALOS Y FALTANTE
U9;SPZY70;19-12-2024;12:09:42;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY61;19-12-2024;12:14:37;PIE ANDINO;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVL59;19-12-2024;12:18:48;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SPZX65;19-12-2024;12:23:50;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SPZX95;19-12-2024;12:26:47;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
U9;SRVJ72;19-12-2024;12:29:56;PIE ANDINO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
U9;SPZY75;19-12-2024;12:33:32;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY65;27-12-2024;12:31:30;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;SPZY58;27-12-2024;12:32:10;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;SUCIO Y BASURA INTERIOR 
U9;SRVL13;27-12-2024;12:35:19;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;STICKER BASURA Y SUCIEDAD INTERIOR 
U9;SRVJ48;27-12-2024;12:35:20;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;SPZY37;27-12-2024;12:38:49;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;LCTG38;27-12-2024;13:17:50;JUANITA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;LBTS92;27-12-2024;13:19:16;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;PISO SUCIO Y CON BASURA
U9;LCPG44;27-12-2024;13:21:35;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;PISO SUCIO Y CON BASURA
U9;LBTS83;27-12-2024;13:24:01;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;PISO SUCIO Y CON BASURA
U9;LCTG33;27-12-2024;13:25:10;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;BUS SUCIO EN SU INTERIOR
U9;LCTG28;27-12-2024;13:26:32;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;PISO SUCIO, CON BASURA Y GRAFITI EN CABINA PASAJEROS
U9;LCTG47;27-12-2024;13:34:32;JUANITA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVG92;30-12-2024;12:30:11;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;BUS SUCIO EN SU INTERIOR
U9;LCPG40;30-12-2024;12:31:00;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;A18 BUS SUCIO 
U9;SPZX70;30-12-2024;12:32:02;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;
U9;SRVG83;30-12-2024;12:33:05;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;BUS SUCIO EN SU INTERIOR
U9;SRVL15;30-12-2024;12:35:06;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;
U9;SRVG88;30-12-2024;12:36:03;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;BUS SUCIO EN SU INTERIOR
U9;SRVH71;30-12-2024;12:37:08;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SRVH10;30-12-2024;12:38:30;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;
U9;SRVF84;30-12-2024;12:39:27;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;BUS CON BASURA EN SU INTERIOR, BUS SUCIO EN SU INTERIOR
U9;LCPG39;30-12-2024;12:41:34;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;A18 BUS SUCIO 
U9;SRVG70;30-12-2024;12:41:46;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;
U9;SRVL75;30-12-2024;12:44:15;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;BUS SUCIO EN SU INTERIOR, CABINA PASAJERO CON BASURA
U9;LBTT24;30-12-2024;12:47:06;JUANITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;
U9;FLXR84;02-01-2025;11:09:58;A. LUCO;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;FLXR74;02-01-2025;11:11:44;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;SHXG94;02-01-2025;11:11:49;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;SHCW79;02-01-2025;11:12:55;A. LUCO;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;FLXR93;02-01-2025;11:13:39;A. LUCO;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;
U9;SHCW61;02-01-2025;11:15:45;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX57;03-01-2025;12:50:23;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX82;03-01-2025;12:54:18;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX83;03-01-2025;12:58:03;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY53;03-01-2025;13:01:25;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVK82;03-01-2025;13:12:31;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;LBTT15;06-01-2025;12:01:33;JUANITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SRVG48;06-01-2025;12:02:40;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;STHD12;06-01-2025;12:04:03;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;SRVH45;06-01-2025;12:04:09;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;
U9;SRVG68;06-01-2025;12:04:34;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;SPZY64;07-01-2025;11:33:33;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX64;07-01-2025;11:37:35;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY78;07-01-2025;11:40:16;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY42;07-01-2025;11:44:24;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY49;07-01-2025;11:51:28;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXD86;08-01-2025;14:17:57;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SKPH71;08-01-2025;14:20:37;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
U9;FLXR85;08-01-2025;14:21:00;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;
U9;SHCY41;08-01-2025;14:23:06;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SHCX27;08-01-2025;14:23:25;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;
U9;SRVG10;09-01-2025;14:30:12;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;LCTG30;09-01-2025;14:30:17;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;LCPG40;09-01-2025;14:32:22;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;LBTS87;09-01-2025;14:33:06;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;
U9;LBTS96;09-01-2025;14:34:57;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SHXF18;10-01-2025;13:39:03;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXF40;10-01-2025;13:39:40;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXF22;10-01-2025;13:40:25;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;SPZY51;10-01-2025;13:41:25;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SHCY42;10-01-2025;13:45:04;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX73;13-01-2025;13:02:23;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX81;13-01-2025;13:04:56;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY69;13-01-2025;13:07:09;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY55;13-01-2025;13:09:19;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX66;13-01-2025;13:11:53;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;LCPG36;14-01-2025;13:56:33;JUANITA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVF83;14-01-2025;13:59:19;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SRVJ43;14-01-2025;14:05:01;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;LCPG34;14-01-2025;14:09:50;JUANITA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVH10;14-01-2025;14:14:34;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SHCX31;15-01-2025;11:18:41;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SHCX44;15-01-2025;11:22:07;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;
U9;SHXD94;15-01-2025;11:26:33;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;SHCX30;15-01-2025;11:30:43;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;FLXR83;15-01-2025;11:36:16;A. LUCO;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;
U9;LCPG50;16-01-2025;13:46:08;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;LCPG43;16-01-2025;13:46:22;JUANITA;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;
U9;LBTT18;16-01-2025;13:49:26;JUANITA;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;
U9;SRVF96;16-01-2025;13:50:41;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;
U9;SRVH71;16-01-2025;13:53:19;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SHXD84;17-01-2025;12:15:56;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY79;17-01-2025;12:21:54;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX84;17-01-2025;12:28:40;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;FLXR86;20-01-2025;09:55:28;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;FLXR81;20-01-2025;10:01:57;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;FLXR78;20-01-2025;10:04:21;A. LUCO;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;
U9;FLXR82;20-01-2025;10:08:04;A. LUCO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;
U9;SHCY56;20-01-2025;10:09:53;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;
U9;SRVL45;21-01-2025;09:23:14;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SRVF76;21-01-2025;09:24:27;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SPZX70;21-01-2025;09:25:41;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SRVJ39;21-01-2025;09:27:27;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;LBTS81;21-01-2025;09:29:04;JUANITA;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SPZY71;22-01-2025;09:50:41;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXD57;22-01-2025;09:56:01;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHCY63;22-01-2025;09:57:13;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXF36;22-01-2025;10:02:25;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVJ90;23-01-2025;14:42:14;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;
U9;LCTG27;23-01-2025;14:44:19;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;LCTG29;23-01-2025;14:49:12;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;LCTG43;23-01-2025;14:51:34;JUANITA;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
U9;SRVJ64;23-01-2025;14:54:33;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;SRVK82;24-01-2025;11:13:28;PIE ANDINO;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHCY42;24-01-2025;11:16:04;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVK73;24-01-2025;11:18:28;PIE ANDINO;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXG86;24-01-2025;11:22:02;PIE ANDINO;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXD57;24-01-2025;11:23:11;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHCY60;27-01-2025;11:26:16;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZX72;27-01-2025;11:26:44;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHCY63;27-01-2025;11:26:46;PIE ANDINO;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SHXF36;27-01-2025;11:27:39;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXF18;27-01-2025;11:28:42;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHCX31;28-01-2025;12:27:50;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;FLXR78;28-01-2025;12:30:21;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXG94;28-01-2025;12:32:56;A. LUCO;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;FLXR82;28-01-2025;12:33:34;A. LUCO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;LCPG39;30-01-2025;10:36:18;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;
U9;LCPG44;30-01-2025;10:36:34;JUANITA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;LCTG30;30-01-2025;10:38:48;JUANITA;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;
U9;SRVJ43;30-01-2025;10:39:04;JUANITA;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;
U9;SHXD84;30-01-2025;12:08:25;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SHXD82;30-01-2025;12:08:34;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SPZY71;30-01-2025;12:12:20;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
U9;SRVJ17;30-01-2025;12:13:37;PIE ANDINO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
